id,store_id,display_name,store,latitude,longitude,address,city,state,zip,icon
3722960,661,"Athens Supercenter",walmart,34.78855,-86.958843,"1011 Us Highway 72 E",Athens,AL,35611,walmart-icon.png
3722968,466,"Bolivar Supercenter",walmart,35.279842,-89.024623,"1604 W Market St",Bolivar,TN,38008,walmart-icon.png
3722969,684,"Lexington Supercenter",walmart,35.654492,-88.411623,"547 W Church St",Lexington,TN,38351,walmart-icon.png
3722971,393,"Jackson Supercenter",walmart,35.551073,-88.810955,"2171 S Highland Ave",Jackson,TN,38301,walmart-icon.png
3722981,335,"Jackson Supercenter",walmart,35.668347,-88.851516,"2196 Emporium Dr",Jackson,TN,38305,walmart-icon.png
3736693,1525,Silverthorne,target,39.637251,-106.07767,"715 Blue River Pkwy",Silverthorne,CO,80498-9224,target-icon.png
3738822,104,"Milan Supercenter",walmart,35.876197,-88.748089,"15427 S First St",Milan,TN,38358,walmart-icon.png
3738823,161,"Huntingdon Supercenter",walmart,35.997828,-88.43735,"180 Veterans Dr N",Huntingdon,TN,38344,walmart-icon.png
3738828,120,"Humboldt Supercenter",walmart,35.840815,-88.911782,"2716 N Central Ave",Humboldt,TN,38343,walmart-icon.png
3738831,64,"Brownsville Supercenter",walmart,35.5867,-89.238093,"1100 S Dupree Ave",Brownsville,TN,38012,walmart-icon.png
3745398,1195,"Waveland Supercenter",walmart,30.306298,-89.384917,"460 Highway 90",Waveland,MS,39576,walmart-icon.png
3745403,970,"Picayune Supercenter",walmart,30.5140772,-89.6624862,"235 Frontage Rd",Picayune,MS,39466,walmart-icon.png
3756607,3059,"Canton Supercenter",walmart,32.595986,-90.073021,"244 Feather Lane",Canton,MS,39046,walmart-icon.png
3762109,102,"Stuttgart Supercenter",walmart,34.477048,-91.549074,"406 E 22nd St",Stuttgart,AR,72160,walmart-icon.png
3762110,714,"West Helena Supercenter",walmart,34.555559,-90.650674,"602 Shelia Street","West Helena",AR,72390,walmart-icon.png
3762112,169,"Lonoke Supercenter",walmart,34.805224,-91.894037,"322 Brownsville Loop",Lonoke,AR,72086,walmart-icon.png
3762113,3331,"Pine Bluff Supercenter",walmart,34.173882,-92.003129,"5501 S Olive St","Pine Bluff",AR,71603,walmart-icon.png
3762116,91,"Forrest City Supercenter",walmart,35.028039,-90.793582,"205 Deadrick Rd","Forrest City",AR,72335,walmart-icon.png
3762118,707,"Clarksdale Supercenter",walmart,34.180894,-90.59052,"1000 S State St",Clarksdale,MS,38614,walmart-icon.png
3762120,6975,"Cabot Neighborhood Market",walmart,34.9533761,-92.0069825,"1203 S. Pine St",Cabot,AR,72023,walmart-icon.png
3762122,4168,"Beebe Supercenter",walmart,35.06565,-91.905412,"2003 W. Center St",Beebe,AR,72012,walmart-icon.png
3762123,24,"Jacksonville Supercenter",walmart,34.885098,-92.11255,"2000 John Harden Dr",Jacksonville,AR,72076,walmart-icon.png
3762125,1105,"North Little Rock Supercenter",walmart,34.786482,-92.214686,"4450 E Mccain Blvd","North Little Rock",AR,72117,walmart-icon.png
3762126,289,"Mcgehee Store",walmart,33.604067,-91.381208,"Us 65 South",Mcgehee,AR,71654,walmart-icon.png
3762127,2587,"Cabot Supercenter",walmart,34.976507,-92.040706,"304 S Rockwood Dr",Cabot,AR,72023,walmart-icon.png
3762131,157,"Searcy Supercenter",walmart,35.247101,-91.687166,"3509 E Race Ave",Searcy,AR,72143,walmart-icon.png
3762132,2743,"Sherwood Neighborhood Market",walmart,34.83526,-92.233136,"8801 Highway 107",Sherwood,AR,72120,walmart-icon.png
3762133,2431,"Searcy Neighborhood Market",walmart,35.245796,-91.750311,"1330 W Beebe Capps Expy",Searcy,AR,72143,walmart-icon.png
3762134,348,"Monticello Supercenter",walmart,33.63588,-91.80475,"427 Highway 425 N",Monticello,AR,71655,walmart-icon.png
3762136,7,"Sherwood Supercenter",walmart,34.838767,-92.236838,"9053 Highway 107",Sherwood,AR,72120,walmart-icon.png
3762138,336,"Sheridan Supercenter",walmart,34.291348,-92.397163,"1308 S Rock St",Sheridan,AR,72150,walmart-icon.png
3762139,68,"Wynne Supercenter",walmart,35.253427,-90.777454,"800 Highway 64 E",Wynne,AR,72396,walmart-icon.png
3762141,124,"Little Rock Supercenter",walmart,34.667147,-92.377089,"8801 Baseline Rd","Little Rock",AR,72209,walmart-icon.png
3762143,1530,"Cleveland Supercenter",walmart,33.757227,-90.712128,"710 N Davis Ave",Cleveland,MS,38732,walmart-icon.png
3762146,126,"Little Rock Supercenter",walmart,34.72831,-92.397677,"2700 S Shackleford Rd","Little Rock",AR,72205,walmart-icon.png
3762150,5706,"Little Rock Supercenter",walmart,34.748243,-92.410566,"700 Bowman Rd","Little Rock",AR,72211,walmart-icon.png
3762153,4460,"North Little Rock Supercenter",walmart,34.831972,-92.394811,"12001 Maumelle Blvd","North Little Rock",AR,72113,walmart-icon.png
3762154,3230,"Bryant Supercenter",walmart,34.624206,-92.494451,"400 Bryant Ave",Bryant,AR,72022,walmart-icon.png
3762158,5244,"Little Rock Supercenter",walmart,34.809468,-92.485983,"19301 Cantrell Rd","Little Rock",AR,72223,walmart-icon.png
3762160,85,"Benton Supercenter",walmart,34.577533,-92.580065,"17309 Interstate 30 S",Benton,AR,72015,walmart-icon.png
3762163,5,"Conway Supercenter",walmart,35.10866,-92.436905,"1155 Hwy 65 North",Conway,AR,72032,walmart-icon.png
3762165,155,"Senatobia Supercenter",walmart,34.629368,-89.971894,"5219 Highway 51 N",Senatobia,MS,38668,walmart-icon.png
3762166,3168,"Conway Neighborhood Market",walmart,35.094647,-92.462954,"2550 Prince St",Conway,AR,72034,walmart-icon.png
3762167,182,"Greenville Supercenter",walmart,33.3678514,-91.0438728,"1831 Highway 1 S",Greenville,MS,38701,walmart-icon.png
3762168,18,"Newport Supercenter",walmart,35.618058,-91.254954,"1211 Highway 367 N",Newport,AR,72112,walmart-icon.png
3762170,2575,"Conway Supercenter",walmart,35.072895,-92.495185,"3900 Dave Ward Dr",Conway,AR,72034,walmart-icon.png
3762171,347,"Indianola Supercenter",walmart,33.459493,-90.663215,"633 Highway 82 W",Indianola,MS,38751,walmart-icon.png
3762172,6964,"Horn Lake Supercenter",walmart,34.964734,-90.063157,"4150 Goodman Road West","Horn Lake",MS,38637,walmart-icon.png
3762174,70,"West Memphis Supercenter",walmart,35.165456,-90.20001,"798 W Service Rd","West Memphis",AR,72301,walmart-icon.png
3762176,7317,"Greenbrier Neighborhood Market",walmart,35.225788,-92.389561,"75 South Broadview",Greenbrier,AR,72058,walmart-icon.png
3762178,3593,"Horn Lake Neighborhood Market",walmart,34.961086,-90.032598,"2401 Goodman Rd W","Horn Lake",MS,38637,walmart-icon.png
3762180,5419,"Hernando Supercenter",walmart,34.822373,-89.968726,"2600 Mcingvale Rd",Hernando,MS,38632,walmart-icon.png
3762183,281,"Heber Spgs Supercenter",walmart,35.507388,-92.032234,"1500 Hwy 25b","Heber Spgs",AR,72543,walmart-icon.png
3762186,4654,"Marion Neighborhood Market",walmart,35.197986,-90.182488,"2100 Highway 77",Marion,AR,72364,walmart-icon.png
3762190,5196,"Memphis Supercenter",walmart,35.00496,-90.027736,"5255 Elvis Presley Blvd",Memphis,TN,38116,walmart-icon.png
3762194,848,"Southaven Supercenter",walmart,34.959728,-89.996039,"6811 Southcrest Pkwy",Southaven,MS,38671,walmart-icon.png
3762200,119,"Batesville Supercenter",walmart,35.762696,-91.614278,"3150 Harrison St",Batesville,AR,72501,walmart-icon.png
3762202,2846,"Olive Branch Supercenter",walmart,34.965043,-89.849695,"7950 Craft Goodman Frontage Rd","Olive Branch",MS,38654,walmart-icon.png
3762203,716,"Greenwood Supercenter",walmart,33.529992,-90.221433,"2202 Highway 82 W",Greenwood,MS,38930,walmart-icon.png
3762204,5122,"Memphis Neighborhood Market",walmart,35.06992,-89.862776,"2856 Hickory Hill Rd",Memphis,TN,38115,walmart-icon.png
3762205,167,"Crossett Supercenter",walmart,33.136229,-91.941957,"910 Unity Rd",Crossett,AR,71635,walmart-icon.png
3762206,5043,"Memphis Neighborhood Market",walmart,35.022153,-89.830391,"6990 E Shelby Dr",Memphis,TN,38125,walmart-icon.png
3762207,8,"Morrilton Supercenter",walmart,35.168795,-92.726727,"1621 North Business 9",Morrilton,AR,72110,walmart-icon.png
3809443,1248,"Memphis Supercenter",walmart,35.047606,-89.811353,"7525 Winchester Rd",Memphis,TN,38125,walmart-icon.png
3809444,1108,"Oak Grove Supercenter",walmart,32.853507,-91.395153,"705 S Constitution Ave","Oak Grove",LA,71263,walmart-icon.png
3809579,788,"Clinton Supercenter",walmart,35.5668534,-92.4544415,"1966 Highway 65 S",Clinton,AR,72031,walmart-icon.png
3809586,98,"Bastrop Supercenter",walmart,32.775799,-91.870221,"6091 Mer Rouge Rd",Bastrop,LA,71220,walmart-icon.png
3809835,1110,"Farmerville Supercenter",walmart,32.773497,-92.39437,"833 Sterlington Hwy",Farmerville,LA,71241,walmart-icon.png
3809838,2919,"Monroe Neighborhood Market",walmart,32.5249911,-92.0677469,"4430 Desiard Street",Monroe,LA,71203,walmart-icon.png
3809839,1193,"Monroe Supercenter",walmart,32.525782,-92.098424,"2701 Louisville Ave",Monroe,LA,71201,walmart-icon.png
3809840,3745,"Monroe Neighborhood Market",walmart,32.526989,-92.113661,"1840 Mckeen Place",Monroe,LA,71201,walmart-icon.png
3809841,3743,"West Monroe Neighborhood Market",walmart,32.519587,-92.144564,"2400 Cypress Street","West Monroe",LA,71291,walmart-icon.png
3809842,307,"West Monroe Supercenter",walmart,32.508119,-92.154337,"1025 Glenwood Dr","West Monroe",LA,71291,walmart-icon.png
3809843,2940,"West Monroe Neighborhood Market",walmart,32.514938,-92.189444,"5251 Cypress Street","West Monroe",LA,71291,walmart-icon.png
3809844,1109,"Rayville Supercenter",walmart,32.46287,-91.76335,"1806 Julia St",Rayville,LA,71269,walmart-icon.png
3809852,976,"Winnsboro Supercenter",walmart,32.180906,-91.72931,"3360 Front St",Winnsboro,LA,71295,walmart-icon.png
3809857,3060,"Yazoo City Supercenter",walmart,32.876707,-90.396381,"2129 Grand Avenue","Yazoo City",MS,39194,walmart-icon.png
3809860,708,"Vicksburg Supercenter",walmart,32.307876,-90.891281,"2150 Iowa Blvd",Vicksburg,MS,39180,walmart-icon.png
3809901,498,"Jena Supercenter",walmart,31.6927546,-92.1404735,"3670 W Oak St",Jena,LA,71342,walmart-icon.png
3810165,1710,"Clinton Supercenter",walmart,32.3261145,-90.3046653,"950 Highway 80 E",Clinton,MS,39056,walmart-icon.png
3810170,2720,"Madison Supercenter",walmart,32.467307,-90.134679,"127 Grandview Blvd",Madison,MS,39110,walmart-icon.png
3810171,903,"Jackson Supercenter",walmart,32.287958,-90.268476,"2711 Greenway Dr",Jackson,MS,39204,walmart-icon.png
3810172,875,"Ridgeland Supercenter",walmart,32.401606,-90.134378,"815 S Wheatley St",Ridgeland,MS,39157,walmart-icon.png
3810174,6469,"Byram Supercenter",walmart,32.185505,-90.264498,"131 Handley Boulevard",Byram,MS,39272,walmart-icon.png
3810424,11,"Mountain Home Supercenter",walmart,36.3549565,-92.3410256,"65 Wal Mart Dr","Mountain Home",AR,72653,walmart-icon.png
3810429,1147,"Flippin Supercenter",walmart,36.275243,-92.604523,"168 Walmart Drive",Flippin,AR,72634,walmart-icon.png
3810432,15,"West Plains Supercenter",walmart,36.714712,-91.870322,"1310 Preacher Roe Blvd","West Plains",MO,65775,walmart-icon.png
3810433,160,"Ash Flat Supercenter",walmart,36.241189,-91.596294,"219 Highway 412","Ash Flat",AR,72513,walmart-icon.png
3810434,1114,"Mountain View Supercenter",walmart,35.867227,-92.101796,"409 Sylamore Ave","Mountain View",AR,72560,walmart-icon.png
3810435,837,"Thayer Store",walmart,36.524878,-91.53274,"333 E Walnut St",Thayer,MO,65791,walmart-icon.png
3810436,56,"Ava Supercenter",walmart,36.959408,-92.676527,"1309 Nw 12th Ave",Ava,MO,65608,walmart-icon.png
3810437,871,"Mountain View Store",walmart,37.00257,-91.706291,"101 W Us Highway 60","Mountain View",MO,65548,walmart-icon.png
3810438,88,"Mountain Grove Supercenter",walmart,37.150021,-92.259461,"2100 N Main Ave","Mountain Grove",MO,65711,walmart-icon.png
3810439,2,"Harrison Supercenter",walmart,36.269042,-93.139074,"161 N Walmart Dr",Harrison,AR,72601,walmart-icon.png
3810442,4381,"Branson Supercenter",walmart,36.670219,-93.229928,"1101 Branson Hills Pkwy",Branson,MO,65616,walmart-icon.png
3810443,32,"Branson Store",walmart,36.639045,-93.259769,"2050 W 76 Country Blvd",Branson,MO,65616,walmart-icon.png
3810446,166,"Houston Supercenter",walmart,37.313756,-91.962661,"1433 S Sam Houston Blvd",Houston,MO,65483,walmart-icon.png
3810448,2175,"Branson West Supercenter",walmart,36.699744,-93.372305,"18401 State Hwy 13","Branson West",MO,65737,walmart-icon.png
3810450,71,"Pocahontas Supercenter",walmart,36.248722,-90.963337,"1415 Highway 67 S",Pocahontas,AR,72455,walmart-icon.png
3810452,379,"Ozark Supercenter",walmart,37.001223,-93.22794,"2004 W Marler Ln",Ozark,MO,65721,walmart-icon.png
3810454,57,"Walnut Ridge Store",walmart,36.07663,-90.97439,"1600 W Main St","Walnut Ridge",AR,72476,walmart-icon.png
3810458,2702,"Nixa Supercenter",walmart,37.0611436,-93.2988772,"1102 N Massey Blvd",Nixa,MO,65714,walmart-icon.png
3810460,78,"Marshfield Supercenter",walmart,37.337928,-92.939632,"14740 State Hwy #38",Marshfield,MO,65706,walmart-icon.png
3810462,76,"Berryville Supercenter",walmart,36.376273,-93.5870153,"1000 W Trimble Ave",Berryville,AR,72616,walmart-icon.png
3810464,3238,"Springfield Neighborhood Market",walmart,37.1793705,-93.217533,"3720 East Sunshine Street",Springfield,MO,65809,walmart-icon.png
3810466,2221,"Springfield Supercenter",walmart,37.14414,-93.258373,"2021 E Independence St",Springfield,MO,65804,walmart-icon.png
3810468,3111,"Springfield Neighborhood Market",walmart,37.134096,-93.299435,"545 El Camino Alto Dr",Springfield,MO,65802,walmart-icon.png
3810470,444,"Springfield Supercenter",walmart,37.153676,-93.299048,"3315 S Campbell Ave",Springfield,MO,65807,walmart-icon.png
3810472,5693,"Springfield Neighborhood Market",walmart,37.189958,-93.260852,"1320 S Glenstone Ave",Springfield,MO,65804,walmart-icon.png
3810473,5692,"Springfield Neighborhood Market",walmart,37.137067,-93.343274,"3150 W Republic Rd",Springfield,MO,65810,walmart-icon.png
3810475,2839,"Springfield Neighborhood Market",walmart,37.196415,-93.296293,"444 W Grand Street",Springfield,MO,65807,walmart-icon.png
3810479,138,"Springfield Supercenter",walmart,37.241729,-93.258694,"1923 E Kearney St",Springfield,MO,65803,walmart-icon.png
3810481,179,"Springfield Supercenter",walmart,37.180349,-93.352393,"3520 W Sunshine St",Springfield,MO,65807,walmart-icon.png
3810485,3062,"Springfield Neighborhood Market",walmart,37.203416,-93.351159,"3536 W Mount Vernon St",Springfield,MO,65802,walmart-icon.png
3810487,86,"Springfield Supercenter",walmart,37.248775,-93.313985,"2825 N Kansas Expy",Springfield,MO,65803,walmart-icon.png
3810488,1009,"Republic Supercenter",walmart,37.127996,-93.458551,"1150 Us Highway 60 E",Republic,MO,65738,walmart-icon.png
3810489,373,"Huntsville Supercenter",walmart,36.1128042,-93.7159682,"157 Gary Hatfield Way",Huntsville,AR,72740,walmart-icon.png
3810490,14,"Lebanon Supercenter",walmart,37.663493,-92.645849,"1800 S Jefferson Ave",Lebanon,MO,65536,walmart-icon.png
3810493,128,"Jonesboro Supercenter",walmart,35.815748,-90.734426,"1911 W Parker Rd",Jonesboro,AR,72404,walmart-icon.png
3810496,92,"Aurora Supercenter",walmart,36.946462,-93.714993,"3020 S Elliott Ave",Aurora,MO,65605,walmart-icon.png
3810497,58,"Russellville Supercenter",walmart,35.280505,-93.105157,"2409 E Main St",Russellville,AR,72802,walmart-icon.png
3810498,6876,"Jonesboro Neighborhood Market",walmart,35.802834,-90.698816,"3319 Harrisburg Road",Jonesboro,AR,72404,walmart-icon.png
3810499,45,"Jonesboro Supercenter",walmart,35.81895,-90.685267,"1815 E Highland Dr",Jonesboro,AR,72401,walmart-icon.png
3810596,4128,"Russellville Neighborhood Market",walmart,35.282606,-93.153513,"2109 W Main St",Russellville,AR,72801,walmart-icon.png
3810600,296,"Dardanelle Supercenter",walmart,35.2179,-93.166461,"1172 N. State Hwy 7",Dardanelle,AR,72834,walmart-icon.png
3810606,66,"Clarksville Supercenter",walmart,35.4486832,-93.4604664,"230 Market St.",Clarksville,AR,72830,walmart-icon.png
3810619,914,"Cassville Supercenter",walmart,36.677044,-93.88977,"1401 Old Exeter Road",Cassville,MO,65625,walmart-icon.png
3810627,21,"Saint Robert Supercenter",walmart,37.825154,-92.152265,"185 Saint Robert Blvd","Saint Robert",MO,65584,walmart-icon.png
3810636,209,"Ozark Store",walmart,35.503711,-93.84385,"1516 N 18th St",Ozark,AR,72949,walmart-icon.png
3810639,230,"Paris Store",walmart,35.293369,-93.716195,"1501 E Walnut St",Paris,AR,72855,walmart-icon.png
3810724,845,"Buffalo Store",walmart,37.6390437,-93.1061393,"1250 W Dallas St",Buffalo,MO,65622,walmart-icon.png
3810727,48,"Monett Supercenter",walmart,36.911771,-93.903147,"885 E Us Highway 60",Monett,MO,65708,walmart-icon.png
3810729,7249,"Mount Vernon Supercenter",walmart,37.091992,-93.826056,"500 West Mount Vernon Blvd","Mount Vernon",MO,65712,walmart-icon.png
3810834,5738,"Springdale Neighborhood Market",walmart,36.164109,-94.091657,"3553 E Robinson Ave",Springdale,AR,72764,walmart-icon.png
3811189,54,"Springdale Supercenter",walmart,36.166247,-94.146954,"2004 S Pleasant St",Springdale,AR,72764,walmart-icon.png
3811193,359,"Fayetteville Supercenter",walmart,36.122616,-94.15276,"3919 No. Mall Ave",Fayetteville,AR,72703,walmart-icon.png
3811195,2745,"Fayetteville Neighborhood Market",walmart,36.089556,-94.12304,"2690 E Citizens Dr",Fayetteville,AR,72703,walmart-icon.png
3811196,5737,"Fayetteville Neighborhood Market",walmart,36.076341,-94.210117,"3475 W Black Forest Drive",Fayetteville,AR,72704,walmart-icon.png
3811198,2997,"Fayetteville Pharmacy",walmart,36.073259,-94.175171,"616 N Garland Ave Ste 363",Fayetteville,AR,72701,walmart-icon.png
3811200,4516,"Fayetteville Neighborhood Market",walmart,36.05757,-94.168541,"660 W Martin Luther King Blvd",Fayetteville,AR,72701,walmart-icon.png
3811201,144,"Fayetteville Supercenter",walmart,36.050008,-94.201133,"2875 W Mrtn Luther K",Fayetteville,AR,72704,walmart-icon.png
3811202,7242,"Farmington Neighborhood Market",walmart,36.036758,-94.256232,"367 W Main St",Farmington,AR,72730,walmart-icon.png
3811588,358,"Alma Supercenter",walmart,35.479083,-94.22879,"367 W Cherry St",Alma,AR,72921,walmart-icon.png
3814052,2939,"Richland Supercenter",walmart,32.219905,-90.151335,"200 Marketplace Drive",Richland,MS,39218,walmart-icon.png
3814242,55,"Booneville Supercenter",walmart,35.1433678,-93.9018368,"1400 East Main St",Booneville,AR,72927,walmart-icon.png
3814540,36,"Paragould Supercenter",walmart,36.057305,-90.52294,"2802 W Kingshighway",Paragould,AR,72450,walmart-icon.png
3814541,19,"Poplar Bluff Supercenter",walmart,36.755728,-90.411818,"333 S Westwood Blvd","Poplar Bluff",MO,63901,walmart-icon.png
3814543,5780,"Paragould Neighborhood Market",walmart,36.030222,-90.52319,"2600 Linwood Dr",Paragould,AR,72450,walmart-icon.png
3814544,7127,"Poplar Bluff Neighborhood Market",walmart,36.79024,-90.440032,"3001 Oak Grove Road","Poplar Bluff",MO,63901,walmart-icon.png
3814545,190,"Kennett Supercenter",walmart,36.238808,-90.037563,"1500 1st St",Kennett,MO,63857,walmart-icon.png
3814547,453,"Malden Store",walmart,36.570405,-89.972394,"1007 N Douglass St",Malden,MO,63863,walmart-icon.png
3814548,30,"Dexter Supercenter",walmart,36.801185,-89.992373,"2025 W Business Us Highway 60",Dexter,MO,63841,walmart-icon.png
3814549,6943,"Jonesboro Neighborhood Market",walmart,35.825481,-90.671364,"2811 Creek Dr",Jonesboro,AR,72401,walmart-icon.png
3814553,62,"Blytheville Supercenter",walmart,35.931083,-89.872175,"3700 E Highway 18",Blytheville,AR,72315,walmart-icon.png
3814554,229,"Trumann Supercenter",walmart,35.681492,-90.549868,"512 Industrial Park Dr",Trumann,AR,72472,walmart-icon.png
3814556,74,"Osceola Supercenter",walmart,35.6999918,-90.0126791,"2720 W Keiser Ave",Osceola,AR,72370,walmart-icon.png
3814558,9,"Sikeston Supercenter",walmart,36.857394,-89.586051,"1303 S Main St",Sikeston,MO,63801,walmart-icon.png
3814560,677,"Dyersburg Supercenter",walmart,36.063412,-89.391879,"2650 Lake Rd",Dyersburg,TN,38024,walmart-icon.png
3814561,97,"Ripley Supercenter",walmart,35.760785,-89.543058,"628 Highway 51 N",Ripley,TN,38063,walmart-icon.png
3814565,93,"Covington Supercenter",walmart,35.545844,-89.665294,"201 Lanny Bridges Ave",Covington,TN,38019,walmart-icon.png
3814567,188,"Cape Girardeau Supercenter",walmart,37.30124,-89.585833,"3439 William St","Cape Girardeau",MO,63701,walmart-icon.png
3814569,675,"Union City Supercenter",walmart,36.413982,-89.080451,"1601 W Reelfoot Ave","Union City",TN,38261,walmart-icon.png
3814570,94,"Millington Supercenter",walmart,35.357703,-89.897647,"8445 Us Highway 51 N",Millington,TN,38053,walmart-icon.png
3814571,7072,"Cape Girardeau Neighborhood Market",walmart,37.305132,-89.549208,"2021 Independence Street","Cape Girardeau",MO,63701,walmart-icon.png
3814572,122,"Jackson Supercenter",walmart,37.362068,-89.634627,"3051 E Jackson Blvd",Jackson,MO,63755,walmart-icon.png
3814575,1561,"Memphis Supercenter",walmart,35.232111,-89.893934,"3950 Austin Peay Hwy",Memphis,TN,38128,walmart-icon.png
3814576,3599,"Bartlett Neighborhood Market",walmart,35.227897,-89.847127,"6520 Memphis Arlington Rd",Bartlett,TN,38135,walmart-icon.png
3814577,106,"Fulton Supercenter",walmart,36.51749,-88.900147,"1405 Middle Rd",Fulton,KY,42041,walmart-icon.png
3814578,107,"Martin Supercenter",walmart,36.355005,-88.883642,"134 Courtright Rd",Martin,TN,38237,walmart-icon.png
3814580,950,"Bartlett Supercenter",walmart,35.207083,-89.782679,"8400 Highway 64",Bartlett,TN,38133,walmart-icon.png
3814581,6807,"Memphis Supercenter",walmart,35.176134,-89.839673,"6727 Raleigh Lagrange Road",Memphis,TN,38133,walmart-icon.png
3814586,2322,"Cordova Supercenter",walmart,35.140734,-89.798245,"577 N Germantown Pkwy",Cordova,TN,38018,walmart-icon.png
3814636,4533,"Oakland Supercenter",walmart,35.225945,-89.52239,"105 Chickasaw Ridge Dr",Oakland,TN,38060,walmart-icon.png
3817287,175,"Collierville Supercenter",walmart,35.048344,-89.68099,"560 W Poplar Ave",Collierville,TN,38017,walmart-icon.png
3852504,906,"Gallup Supercenter",walmart,35.528593,-108.769019,"1650 W Maloney Ave",Gallup,NM,87301,walmart-icon.png
3852569,2652,"Grants Supercenter",walmart,35.12473,-107.825679,"1000 Robert Rd",Grants,NM,87020,walmart-icon.png
3852636,3428,"Farmington Supercenter",walmart,36.7318789,-108.2261788,"1400 W Main St",Farmington,NM,87401,walmart-icon.png
3852637,826,"Farmington Supercenter",walmart,36.767974,-108.15152,"4600 E Main St",Farmington,NM,87402,walmart-icon.png
3852638,966,"Cortez Supercenter",walmart,37.346206,-108.561898,"1835 E Main St",Cortez,CO,81321,walmart-icon.png
3852641,2270,"Durango Supercenter",walmart,37.230004,-107.865779,"1155 S Camino Del Rio",Durango,CO,81303,walmart-icon.png
3853177,5166,"Deming Supercenter",walmart,32.270558,-107.747058,"1021 E Pine St",Deming,NM,88030,walmart-icon.png
3882473,5629,"Eureka Store",walmart,40.780681,-124.190507,"3300 Broadway Bayshore Mall",Eureka,CA,95501,walmart-icon.png
3917383,1813,Greeley,target,40.393874,-104.750551,"4400 Centerplace Dr",Greeley,CO,80634-3756,target-icon.png
3918867,1178,Loveland,target,40.409288,-105.004497,"1725 Rocky Mountain Ave",Loveland,CO,80538-8851,target-icon.png
3919289,79,"Fort Collins",target,40.527326,-105.078537,"105 W Troutman Pkwy","Fort Collins",CO,80525-3038,target-icon.png
3919295,2403,"Fort Collins East",target,40.527099,-105.02242,"2936 Council Tree Ave","Fort Collins",CO,80525-6300,target-icon.png
3928656,224,Cheyenne,target,41.161666,-104.799678,"1708 Dell Range Blvd",Cheyenne,WY,82009-4945,target-icon.png
3932359,831,Scottsbluff,target,41.870036,-103.643129,"1401 Frontage Rd",Scottsbluff,NE,69361-2773,target-icon.png
3934363,164,Casper,target,42.847131,-106.264667,"401 SE Wyoming Blvd",Casper,WY,82609-4219,target-icon.png
3985689,962,"Trinidad Supercenter",walmart,37.138803,-104.523231,"2921 Toupal Dr",Trinidad,CO,81082,walmart-icon.png
3985701,1550,"Gunnison Store",walmart,38.554562,-106.92541,"900 N Main St",Gunnison,CO,81230,walmart-icon.png
3987239,2672,"Lamar Supercenter",walmart,38.086806,-102.602019,"1432 E Olive St",Lamar,CO,81052,walmart-icon.png
3987243,1384,"La Junta Supercenter",walmart,37.9981886,-103.5931748,"6 Conley Rd","La Junta",CO,81050,walmart-icon.png
3987377,4625,"Garden City Neighborhood Market",walmart,37.987001,-100.881577,"2424 N Taylor Ave","Garden City",KS,67846,walmart-icon.png
3987379,652,"Garden City Supercenter",walmart,37.986336,-100.836526,"3101 E Kansas Ave","Garden City",KS,67846,walmart-icon.png
3989218,1095,"Glenwood Springs Store",walmart,39.521948,-107.319842,"3010 Blake Ave","Glenwood Springs",CO,81601,walmart-icon.png
3989227,1058,"Montrose Supercenter",walmart,38.449068,-107.863399,"16750 S Townsend Ave",Montrose,CO,81401,walmart-icon.png
3989242,5458,"Delta Supercenter",walmart,38.749201,-108.05413,"37 Stafford Ln",Delta,CO,81416,walmart-icon.png
3989245,2562,"Goodland Supercenter",walmart,39.334287,-101.7285,"2160 C0mmerce Road",Goodland,KS,67735,walmart-icon.png
3989247,1214,"Colby Supercenter",walmart,39.36722,-101.047438,"115 W Willow St",Colby,KS,67701,walmart-icon.png
3990223,4491,"Grand Junction Neighborhood Market",walmart,39.083457,-108.474014,"541 Warrior Way","Grand Junction",CO,81504,walmart-icon.png
3990224,1280,"Grand Junction Supercenter",walmart,39.075137,-108.518745,"2881 North Ave","Grand Junction",CO,81501,walmart-icon.png
3990225,5099,"Grand Junction Supercenter",walmart,39.076252,-108.581738,"2545 Rimrock Ave","Grand Junction",CO,81505,walmart-icon.png
3990226,5232,"Rifle Supercenter",walmart,39.524841,-107.767944,"1000 Airport Rd",Rifle,CO,81650,walmart-icon.png
3994744,1808,"Steamboat Springs Store",walmart,40.461959,-106.82329,"1805 Central Park Drive","Steamboat Springs",CO,80487,walmart-icon.png
3994748,4377,"Craig Supercenter",walmart,40.511514,-107.569572,"2000 W Victory Way",Craig,CO,81625,walmart-icon.png
3999675,1572,"Vernal Supercenter",walmart,40.438184,-109.563141,"1851 W Highway 40",Vernal,UT,84078,walmart-icon.png
3999993,1412,"Laramie Supercenter",walmart,41.301639,-105.540476,"4308 E Grand Ave",Laramie,WY,82070,walmart-icon.png
4000691,4471,"Rawlins Supercenter",walmart,41.789772,-107.207014,"2390 E Cedar St",Rawlins,WY,82301,walmart-icon.png
4002643,924,"Sterling Supercenter",walmart,40.627049,-103.2363527,"1510 W Main St",Sterling,CO,80751,walmart-icon.png
4004800,5170,"Sidney Supercenter",walmart,41.116752,-102.944711,"3001 Silverberg Dr",Sidney,NE,69162,walmart-icon.png
4004804,7129,"Ogallala Supercenter",walmart,41.113603,-101.718978,"201 Pony Express Lane",Ogallala,NE,69153,walmart-icon.png
